要,yao4
爺,ye2
耶,ye2
也,ye3
嘢,ye3
野,ye3
夜,ye4
業,ye4
液,ye4
葉,ye4
頁,ye4
─,yi1
一,yi1
伊,yi1
依,yi1
壹,yi1
衣,yi1
醫,yi1
儀,yi2
宜,yi2
怡,yi2
疑,yi2
移,yi2
遺,yi2
以,yi3
倚,yi3
已,yi3
椅,yi3
亦,yi4
億,yi4
意,yi4
憶,yi4
易,yi4
毅,yi4
溢,yi4
異,yi4
益,yi4
繹,yi4
義,yi4
藝,yi4
議,yi4
逸,yi4
因,yin1
姻,yin1
蔭,yin1
陰,yin1
音,yin1
吟,yin2
銀,yin2
尹,yin3
引,yin3
隱,yin3
飲,yin3
印,yin4
嬰,ying1
應,ying1
櫻,ying1
英,ying1
鷹,ying1
瀛,ying2
營,ying2
螢,ying2
贏,ying2
迎,ying2
影,ying3
穎,ying3
映,ying4
硬,ying4
傭,yong1
擁,yong1
勇,yong3
永,yong3
泳,yong3
涌,yong3
湧,yong3
詠,yong3
用,yong4
優,you1
幽,you1
憂,you1
尤,you2
油,you2
游,you2
猶,you2
由,you2
遊,you2
郵,you2
魷,you2
友,you3
有,you3
佑,you4
又,you4
右,you4
幼,you4
誘,you4
予,yu2
